date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:19	16541/16541	U--M-Z	200	updated ('OK')	text/html	etag:%22121995-409d-53d891e3f22d7-gzip%22	http://demos.bootdey.com/dayday/messages2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/messages2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:20	22022/22022	U--M-Z	200	updated ('OK')	text/html	etag:%22121993-5606-53d891c9492c0-gzip%22	http://demos.bootdey.com/dayday/list_users.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/list_users.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:20	17697/17697	U--M-Z	200	updated ('OK')	text/html	etag:%2212198e-4521-53d8917b802bb-gzip%22	http://demos.bootdey.com/dayday/group.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/group.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:20	14740/14740	U--M-Z	200	updated ('OK')	text/html	etag:%22121988-3994-53d8911e27019-gzip%22	http://demos.bootdey.com/dayday/file_manager.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/file_manager.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:20	15930/15930	U--M-Z	200	updated ('OK')	text/html	etag:%22121996-3e3a-53d891f02bd75-gzip%22	http://demos.bootdey.com/dayday/people_directory.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/people_directory.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:21	18624/18624	U--M-Z	200	updated ('OK')	text/html	etag:%22121992-48c0-53d891a1a2363-gzip%22	http://demos.bootdey.com/dayday/list_posts.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/list_posts.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:21	16773/16773	U--M-Z	200	updated ('OK')	text/html	etag:%2212198d-4185-53d8916bf9490-gzip%22	http://demos.bootdey.com/dayday/grid_posts.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/grid_posts.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:22	57485/57485	U--M-Z	200	updated ('OK')	text/html	etag:%22121989-e08d-53d8913369ad4-gzip%22	http://demos.bootdey.com/dayday/forms.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/forms.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:22	49291/49291	U--M-Z	200	updated ('OK')	text/html	etag:%22121984-c08b-53d890e1da5bb-gzip%22	http://demos.bootdey.com/dayday/buttons.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/buttons.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:22	2391/2391	U--M-Z	200	updated ('OK')	text/html	etag:%22121986-957-53d890fd78ba5-gzip%22	http://demos.bootdey.com/dayday/error404.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/error404.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:23	2378/2378	U--M-Z	200	updated ('OK')	text/html	etag:%22121987-94a-53d8910e31092-gzip%22	http://demos.bootdey.com/dayday/error500.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/error500.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:23	6650/6650	U--M-Z	200	updated ('OK')	text/html	etag:%221219a6-19fa-53d8924e21416-gzip%22	http://demos.bootdey.com/dayday/recover_password.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/recover_password.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:23	17747/17747	U--M-Z	200	updated ('OK')	text/html	etag:%221219a7-4553-53d8925951893-gzip%22	http://demos.bootdey.com/dayday/registration_mail.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/registration_mail.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:23	268873/268873	U-----	200	untouched ('')	image/jpeg	etag:%2216105a-41a49-532391fb47c80%22	http://demos.bootdey.com/dayday/img/Cover/profile-cover.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Cover/profile-cover.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:23	5881/5881	U-----	200	untouched ('')	image/jpeg	etag:%2216106e-16f9-53239295c6900%22	http://demos.bootdey.com/dayday/img/Friends/guy-6.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/guy-6.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:23	6943/6943	U-----	200	untouched ('')	image/jpeg	etag:%22161076-1b1f-50ccd4068eb00%22	http://demos.bootdey.com/dayday/img/Friends/woman-3.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/woman-3.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:24	6441/6441	U-----	200	untouched ('')	image/jpeg	etag:%22161069-1929-5333d8ff87640%22	http://demos.bootdey.com/dayday/img/Friends/guy-2.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/guy-2.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:24	5953/5953	U-----	200	untouched ('')	image/jpeg	etag:%22161072-1741-50ccd3b85b280%22	http://demos.bootdey.com/dayday/img/Friends/guy-9.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/guy-9.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:24	7591/7591	U-----	200	untouched ('')	image/jpeg	etag:%2216107c-1da7-50ccd426fb780%22	http://demos.bootdey.com/dayday/img/Friends/woman-9.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/woman-9.jpg	(from http://demos.bootdey.com/dayday/profile.html)
16:39:24	6978/6978	U-----	200	untouched ('')	image/jpeg	etag:%2216106c-1b42-50ccd39bbef00%22	http://demos.bootdey.com/dayday/img/Friends/guy-4.jpg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/Friends/guy-4.jpg	(from http://demos.bootdey.com/dayday/profile.html)
